row_norm,k_graph,alpha,conf_threshold,mean_macro_f1,mean_acc,mean_conf_assigned,pct_assigned
none,20,0.3,0.8,0.17649439383050622,0.31552204001805323,0.9417162176084787,0.5939484188531118
none,20,0.5,0.5,0.18450060872691193,0.3249699112381526,0.8041583046461219,0.8653055408907013
none,20,0.5,0.6,0.18450060872691193,0.3249699112381526,0.8535255404022105,0.7259709412666365
none,20,0.5,0.7,0.18450060872691193,0.3249699112381526,0.8925987671617706,0.6084309067654058
none,20,0.5,0.8,0.18450060872691193,0.3249699112381526,0.9274715236833723,0.4856944568487038
none,20,0.7,0.5,0.18889508915417721,0.33916804573491804,0.7638508903801048,0.8054096801369605
none,20,0.7,0.6,0.18889508915417721,0.33916804573491804,0.8221560059387132,0.6358235833398076
none,20,0.7,0.7,0.18889508915417721,0.33916804573491804,0.8676085432980414,0.5028062130806236
none,20,0.7,0.8,0.18889508915417721,0.33916804573491804,0.9122544783119584,0.3626260409928264
none,25,0.1,0.5,0.18546460304872442,0.31815158288379286,0.8657891517559447,0.9337581614935805
none,25,0.1,0.6,0.18546460304872442,0.31815158288379286,0.9121917974185728,0.8156057191729623
none,25,0.1,0.7,0.18546460304872442,0.31815158288379286,0.9433023214343016,0.7286557242192523
none,25,0.1,0.8,0.18546460304872442,0.31815158288379286,0.964199280191874,0.6575549805257376
none,25,0.2,0.5,0.18917924480834886,0.322849190827226,0.8464271786214477,0.9242028315117192
none,25,0.2,0.6,0.18917924480834886,0.322849190827226,0.8937940894800303,0.7987420436304312
none,25,0.2,0.7,0.18917924480834886,0.322849190827226,0.9264953569819633,0.70389226234113
none,25,0.2,0.8,0.18917924480834886,0.322849190827226,0.9507323278242845,0.6186949217947778
none,25,0.3,0.5,0.1933561489877897,0.3251848309656343,0.8303053027070556,0.9071353079255581
none,25,0.3,0.6,0.1933561489877897,0.3251848309656343,0.8777202683745319,0.7782968678670477
none,25,0.3,0.7,0.1933561489877897,0.3251848309656343,0.9122220234699232,0.67543772782886
none,25,0.3,0.8,0.1933561489877897,0.3251848309656343,0.9402765299909984,0.5760651949953001
none,25,0.5,0.5,0.1971017721026543,0.3298824389090674,0.7961960533389104,0.8672774634218671
none,25,0.5,0.6,0.1971017721026543,0.3298824389090674,0.8464715345668784,0.7221806851162839
none,25,0.5,0.7,0.1971017721026543,0.3298824389090674,0.886067197635921,0.6011226953482177
none,25,0.5,0.8,0.1971017721026543,0.3298824389090674,0.9222018255895557,0.4745033963052223
none,25,0.7,0.5,0.18937346616981912,0.33219067678222175,0.7548198815537162,0.8008605156049814
none,25,0.7,0.6,0.18937346616981912,0.33219067678222175,0.8119512213432073,0.627793956935938
none,25,0.7,0.7,0.18937346616981912,0.33219067678222175,0.859922943092716,0.483652771389997
none,25,0.7,0.8,0.18937346616981912,0.33219067678222175,0.9095134994890063,0.33322890258424187
none,30,0.1,0.5,0.17839584820701912,0.307510369876851,0.8628638916017825,0.9293136439550436
none,30,0.1,0.6,0.17839584820701912,0.307510369876851,0.9109719874093042,0.807440811207933
none,30,0.1,0.7,0.17839584820701912,0.307510369876851,0.9430031203118032,0.7193230481708857
none,30,0.1,0.8,0.17839584820701912,0.307510369876851,0.9637979766872912,0.6495053058727027
none,30,0.2,0.5,0.17665920302200383,0.30278643426680135,0.8455918723366406,0.9184733221181541
none,30,0.2,0.6,0.17665920302200383,0.30278643426680135,0.8929883901076382,0.7933579655940587
